Label,ID,Texte
n,1006233586046001152,"@AlbusFrailus @KazuohLakitorai @NubianAngie Parfait, donc on peut juste demander à TOUT LE MONDE de faire de même, parce que je pense pas que ça soit que les blancs qui utilisent parfois leurs aides pour se faire mousser (ce qui, je pense, est un cas mino"
n,1006238330391089153,@Pecs_Soyeux @KazuohLakitorai @NubianAngie Hein ?
n,1006241059402403841,"@AlbusFrailus @KazuohLakitorai @NubianAngie Ce que je disais c’est que, dans la minorité de gens dans l’humanitaire qui font ça pour se faire mousser, faut pas jeter la pierre qu’aux blancs, c’est le fait d’utiliser l’humanitaire pour se faire mousser qui"
n,1004981007307755522,"@NubianAngie Les noirs arrêtez de toujours critiquer, et aidez vos pays, plutôt que de faire des tweets inutiles."
n,1006069911213559808,@ScolariQuentin @NubianAngie La diaspora africaine est la première source d'aides pour l'Afrique donc ... supprime ?
n,1006317010026934274,"@AlbusFrailus @ScolariQuentin @NubianAngie Bah justement eux ne sont pas là à passer leur temps à pleurnicher pour un oui ou pour un non sur twitter, ils se bougent :)"
n,1004899765413392384,@NubianAngie @_Mazeuw Non car vous etes beaux et on veut montrer au monde ce qu ils ratent. That's it
n,1004764969848770560,"@NubianAngie Sa fera toujours une bonne action de plus que toi, les black panters des réseaux vous êtes matrixer pcq quand il faut aller aider sa simule mais quand il faut tweeter la y’a du monde"
n,1005942859659390977,"@zayanovic @NubianAngie Mdrrr avec ceux qui sont en mode Wakanda power ptdrr pourtant plusieurs fois dans le film on entend qu'ils ont laissé faire l'esclavage, sympa le Wakanda"
n,1005945357015150592,@_xavi_hernandez @NubianAngie Je m’en tape du fais qu’il soutienne ou pas le wakanda car il est synonyme de toutes les nations africaines mais ce que je supporte pas c’est le fait qu’il sont bon qu’à dénoncer mais jamais agir (je parle biensur des black p
n,1005947046073962497,"@zayanovic @NubianAngie Ah ça je sais pas jlé connais pas donc je sais pas s'ils agissent ou pas, je peux pas savoir ça j'ai pas de boule de cristal 😂"
n,1004761530997538816,@NubianAngie @LouisXCIX Les donneurs de leçons au fond du canap ou sur le banc à la fac....
n,1004747744928509952,@NubianAngie Ils devraient avoir honte d'aider les gens c'est ca ?
N,1006071362149060609,"@antomonkeypunch @NubianAngie Ils devraient avoir honte de foutre les gens dans la merde en fait. L'humanitourisme ça détruit plus que ça n'aide. En particulier l'humanitaire qui vise les orphelinats, avec des séjours courts genre les gamins rencontrent u"
n,1004726034917478400,@NubianAngie @samoura_oumou Vraiment
n,1004699315225481217,@NubianAngie @happybumdaey #DearWhitePeople 😂😂😉
n,1004695083378270208,"@NubianAngie Dans la même veine, il faut aussi condamner les gauchistes pro immigrés. Ce sont eux qui seraient alors White Saviors, avec l'apparente Humanité pro immigrés, qui spolie l'Afrique de ses ressources humaines. A ce titre, les anti-immigrations "
n,1006065727026225152,@Stmbodi @NubianAngie Oui je pense que là tu vise juste.
n,1004689978083954688,@NubianAngie Ferme là avec ton continent d incompétents
n,1004688081969086469,@NubianAngie Wallay
n,1004680696466681856,@NubianAngie J'ai une question si c'était l'inverse on aurait eu le même propos et appeler ça le paternalisme noire?
n,1004667594190872577,"@NubianAngie A tous ceux qui font semblant de ne pas comprendre que ce qui la personne là haut, petite vidéo explicative du White savior complex par AJ+ =&gt;https://t.co/HhofVDGW0P"
n,1004666761885704192,@NubianAngie Tais toi
n,1004663593730756608,@NubianAngie Après les gens maintenant se prennent en selfie avec tout le monde. Ils auraient pas le droit de le faire juste dans ce cas là?
n,1004662408898588672,@NubianAngie @ItsHopeLowie Au pire n'y allez pas
n,1004662092178378752,"@NubianAngie @g6kgz Si tu veux encourager les gens à aider ou faire prendre conscience aux européens de certaines situation, une image vaut mille mots !"
n,1004662676738445312,@CyrilDefrance @NubianAngie après est-ce qu'ils font réellement ça pour faire prendre conscience ou pour recevoir la reconnaissance qu'ils attendent ?
n,1005778630545428480,@g6kgz @CyrilDefrance @NubianAngie Tu crois que Jérôme jarre avait besoin de reconnaissance ptdr le mec avait le million d'abonnés sur youtube.
n,1004663418283085825,"@g6kgz @NubianAngie Se servir de malheur des uns pour recevoir de la reconnaissance, il faut vraiment être mal dans sa peaux ‘ hey oh regarder moi, j’aide des gens, aimez moi ‘ la tristesseee"
n,1005796468026945537,@CyrilDefrance @g6kgz @NubianAngie Je pense qu’ils ne se rendent pas toujours compte.
n,1004659986386096128,"@NubianAngie Je peux comprendre que ça peut paraître irrespectueux mais en même temps après avoir créé une relation avec les enfants tu as envie de garder un souvenir, une photo qui marque cette expérience. Rien de rabaissant là-dedans, juste une saine fi"
n,1005953668624023552,@casakhstan @NubianAngie Elle parlait pas du fait de prendre des photos mais plutôt les publier.  C'est normal de vouloir garder un souvenir
n,1006071447704473600,@nkokomo @NubianAngie Même de publier je vois pas le problème
n,1004687325992050688,@bombaemile @NubianAngie Tu n’as rien compris 😭
n,1004648021521510405,"@NubianAngie @Tw2ezy putain mais c’est trop ça, TALK ur shit !"
n,1004647452128006144,@NubianAngie For real
n,1004631445355278336,@NubianAngie Les dérives: La starlette multimillionnaire qui donne moins de 2000€ je n’ai pas dis 20000€ à un orphelinat en Côte d’Ivoire pour se faire mousser!!!  Ou le touriste décérébré qui humilie un peuple en pensant bêtement que donner de l’argent c
n,1004620636579356672,@NubianAngie Ils le font pour continuer à obtenir leur subventions financières. Chacun son truc pour se faire de l’oseille
n,1004552236830199810,@NubianAngie On devrais investir dans un système de récupération de larmes blanches....et un putain de filtre parce que c'est pas de l'eau potable 💁
n,1004540695661694977,"@NubianAngie @South_bulding Déjà on a même pas besoin d’aide humanitaire, c’est une honte ce truc là, l’Afrique est pas pauvre, c’est eux qui l’appauvrissent, qu’ils achètent les matières 1ères à leur vrai prix et tkt pas ca ira, on se développe et plus d"
h,1004684577577816064,@thanoslossa @NubianAngie @South_bulding T'ouvre ta grosse gueule de merde alors que tu vie à Paris 🤔pauvre debile que tu est
h,1004519502481108994,"@NubianAngie Bon bah allé on laisse la misère ou elle est et on ne fait plus circuler l’info, ça marche, pauvre fille.. et ton « les blancs » il est en trop sale putain tu répond aux raciste par du racisme va baisé toute ta grande famille qui t’a inculqué"
n,1006044996397649921,"@roseParis300 @NubianAngie J aime mais pas jusqu au va baiser etc par contre, je tenais à préciser"
n,1006030756194504704,"@roseParis300 @NubianAngie Laissez,  si tu fais 100k km c’est pas elle qui va te dire de pas prendre une photo souvenir avec un enfant que t’as aidé"
n,1005942981046792194,"@roseParis300 @NubianAngie Bien repondu ,a mon avis c'est de la povocation a 2 balles !"
n,1005926081852067847,"@roseParis300 @NubianAngie a part la conclusion, très bon message👍🏻"
n,1005890302580846592,"@roseParis300 @NubianAngie wAllah c'est grave le niveau de certain, bien vu comment tu les as remballé poto"
n,1004619227737796608,"@roseParis300 @NubianAngie PTDR mais frère tu crois vraiment que c’est vous qui sauvez l’Afrique ?! Depuis que les occidentaux ont mis leur pied là bas c’est parti en cacahuète, arrête d’être naïf et de croire ce que tu vois sur Arte."
n,1005925998016286722,@_AngeBRK @roseParis300 @NubianAngie oui bien sûr c dla faute des occidentaux. pauvres gouvernements africains... ils essaient tant bien que mal de sauver l’afrique mais bon... ces occidentaux... ahlala
n,1005953560729800711,@PSG_ElFlaco Et maintenant la question à 1000€ : Mais qui a bien pu mettre ces gouvernements africains en place ? On se le demande...
h,1005954547909525504,@NicolasBiarrot t’es naïf... ou bien tu réfléchis avec le cul
n,1004616187035242496,@roseParis300 @NubianAngie Quelle misère ? Vous avez finis avec la votre ? Ou vous vous êtes occupés de tout ces SDF dans vos rues ? On comprend que vous ne connaissez vraiment pas l'Afrique
n,1004425680061419520,@NubianAngie De + il n’y a pas que des blanc qui aide mais bon c’est un détail qui ne compte pas après tout ^^
n,1004649209868554240,@_camo_n @NubianAngie Chut
n,1006469246971514880,@LESKRRRT @_camo_n @NubianAngie Ferme ta geule toi
n,1006469890688061441,@Bryan_pnt @LESKRRRT @NubianAngie Ta aucune utilité.
n,1006473245619519489,@_camo_n @LESKRRRT @NubianAngie Ptdr je te défend t sérieux
n,1006476677717856256,@Bryan_pnt @LESKRRRT @NubianAngie Ptdrrr mais non celui qui a dit « chut » j’ai eu la notification que mtn 😭
n,1006477282167414785,@_camo_n @LESKRRRT @NubianAngie On va faire comme si on a rien vu https://t.co/wCS2jQp2VA
n,1006477894003122176,@Bryan_pnt @LESKRRRT @NubianAngie Ptdrrr https://t.co/Q5fsYqB2OL
n,1004416075826638848,@NubianAngie Bah on va faire pareil en Europe
n,1004411786303627264,@NubianAngie O___o discours d'une personne qui n'as sûrement jamais travaillé au service des autres. C'est mal d'être fière d'avoir aidé des gens ? Il ne peu y avoir de fierté plus saine. Il y a sûrement des dérives mais quand tu met ta vie au service des
n,1004380140774871040,"@NubianAngie Je vois ce que tu veux dire et d'un côté c'est dérangeant mais en même temps ça ne dérange pas quand les gens font ça en Syrie etc... c'est important de dénoncer. Pareil pour les Idiens en Amazonie, pour les Rohingya... Après il faut voire la"
n,1006226150501347328,@Toudou_M @NubianAngie Ptdr kagome tu débat toi aussi
n,1006280999125340161,"@Devenicci @NubianAngie Il faut bien, mais d'autres partent trop loin 🤷🏻‍♀️"
n,1005935295592910848,@Toudou_M @NubianAngie je peux  vous garantir que chez nous en Amazonie  il n'existe pas  ce  petit  sentiment  de victimisation  de  ces  gens  mal  dans leur peaux!  Cette  africaine  a  du mal à  s'accepter  comme africaine!  Si elle pars  en Europe ou
n,1004376360314425344,@NubianAngie C'est quoi votre pb? Qd on ignore la misère dans certains pays on est des monstres. Qd on vient faire des missions humanitaires et que les gens prennent des photos avec les locaux pour se faire de beaux souvenirs de ces belles rencontres on e
n,1006426251366715393,@RiversDick56 @NubianAngie Quel mission humanitaire des espions
n,1006133279974678528,"@RiversDick56 @NubianAngie Il faudrait envoyer des sous anonymement pour ces gens, laisse tomber."
n,1006029054196289536,"@RiversDick56 @NubianAngie Les écoute pas, si tu veux fais des photos avec eux, la plus part des gens qui pensent comme elle ne font rien alors que les autres vont aider des personnes à l’autre bout du monde sans les connaître"
n,1004425119006121984,@RiversDick56 @NubianAngie Prends ton des photos avec sans domiciles fixes chez vous ou avec des enfants ayant des difficultés. Sachons respectez les cultures et le vécu de chacun. Personne n'a droit à être le trophé d'un autre.
n,1004427458844745728,"@didiflp1 @NubianAngie Un trophée?? Mais c'est quoi cette vision aigrie du monde? Tu ne prends jamais de photos avec tes amis?  Tu passes du temps avec des enfants, tu organises un tournoi de foot et leur donne de quoi étudier, et tu prends une photo souv"
n,1004519932548304896,@RiversDick56 @didiflp1 @NubianAngie laisse les c'est trop tard pour eux
h,1004515768439132161,@RiversDick56 @didiflp1 @NubianAngie Ta sallement raison batard
n,1004391145689010176,@RiversDick56 @NubianAngie Ce n'est pas ce qui est critiqué ici. Là on parle des gens qui profitent de leurs actions pour montrer au monde entier à quel point ils sont généreux. C'est odieux et terriblement méprisant...
n,1005885314647412736,@lolapasquet @RiversDick56 @NubianAngie Au moins ils font quelque chose toi tu fais quoi ? A part te plaindre sur Twitter
n,1005899796341719042,"@Le_Demi_Dieu @RiversDick56 @NubianAngie Mais je critique pas leur engagement, c'est fou ce qu'on a besoin de répéter les mêmes choses pour se faire comprendre"
n,1004478868999299072,@lolapasquet @RiversDick56 @NubianAngie C'est traiter les gens comme des trophées
n,1004481830920314882,@leelaelliott @lolapasquet @NubianAngie Vous avez une vision du monde bien triste.. 🙄
n,1004483289401516039,@RiversDick56 @leelaelliott @NubianAngie Simplement fataliste. Faut arrêter les illusions.
n,1004485411241119744,@lolapasquet @leelaelliott @NubianAngie Eh bien je préfère vivre avec ma vision en pensant que des gens qui passent leur tps libre dans une assoc' pr aider des gens en difficultés et qui prennent des risques en allant les aider dans des endroits parfois d
n,1004491289725988864,"@RiversDick56 @lolapasquet @NubianAngie Bien-sûr que ma vision du monde est triste as-tu consciences des horreur qui se déroulent chaque jour? Je ne sais pas si c'est la lâcheté ou la force qui vous donne cette ""vision"" si selective du monde."
n,1004783992573440000,@leelaelliott @RiversDick56 @NubianAngie Complétement d'accord
n,1004492499606540288,"@leelaelliott @lolapasquet @NubianAngie Peut-être que vivre heureux comme on l'est en France nous empêche d'avoir cette vision du monde si noire et haineuse, maison n'y peut rien! Tu te rends compte que d'aider son prochain, s'investir à fond pour aider d"
n,1004495095381614593,"@RiversDick56 @lolapasquet @NubianAngie Ne confonds pas tout, on parlait du fait d'afficher sur les réseau spécialement ce type de photo and ce type de particuliers de discours. Et ""vivre heureux en France"" n’empêche personne d'être concerné par ce qui ce"
n,1004384376300429313,"@RiversDick56 @NubianAngie Tu le fait exprès ou quoi la? Quand tu fais une bonne action, c'est pour te montrer et gonfler ton égo a dire "" he regardez moi je suis en Afrique j'aide "", c'est pas une action désintéressé et prendre ces images bah c'est malsa"
h,1006549393779101697,@StellaAfi @RiversDick56 @NubianAngie Sale conne
n,1005778837609832448,@la_bi_se @NubianAngie @PetiteCassie C'est vrai que les enfants sur les photo le sourit au lèvres on l'air énormément contre de se faire  prendre en photo
n,1005788984700784641,"@EminemMonDieu @NubianAngie @PetiteCassie j'vais me selfie avec des gamins de votre famille et poster ça en public sur fb avec le commentaire ""olala ces pauvres enfants blancs, leurs sourire face à l'adversité nous apprennent la chance d'être née dans une"
N,1005790263606956032,"@EminemMonDieu @NubianAngie @PetiteCassie ah moi je parle de laisser de côté le racisme et le post-colonialisme qui met dans la merde bien du monde. Donc dire ""olala les pauvres"" avec ce qu'on sais de Bolloré par exp c'est hypocrite"
n,1004362546646798336,@NubianAngie Tinder est rempli avec ce genre de photos. C'est vraiment triste que les gens utilisent des enfants Africains pour faire croire qu'ils ont un bon coeur.
n,1004341271475998720,@NubianAngie Ca ne nous vient pas à l’idée de se prendre en photo avec un mendiant en France donc pourquoi l’inverse?
n,1005747142441537536,"@AllyCelineSophi @NubianAngie Bah justement parce que c'est en France, alors qu'en Afrique on y va peut être une fois dans sa vie donc on veut quand même avoir des souvenirs pour se remémorer de ces magnifiques moment"
n,1004384814189948928,@AllyCelineSophi @NubianAngie contexte de supériorité raciale / White Savior de ce qu’elle explique
n,1004359647996841984,@AllyCelineSophi @NubianAngie Allez hop
n,1004764935275106304,@Traumaa9 @AllyCelineSophi @NubianAngie Des gens se prennent bien en photo lorsqu'il aide le resto du coeur
n,1004329106442543104,@NubianAngie Il est où le problème du temps qu'il les aident ?
n,1004335669743931396,"@CedricArgh @NubianAngie Le problème c qu'il y a des enfants très pauvre en France aussi et ce n'est pas pour autant que les Africains qui débarquent se prennent en photo avc pr les publier sur les rezo. Son geste s'inscrit dns une longue tradition de ""wh"
n,1004335272090329089,@CedricArgh @NubianAngie Les intentions ?
n,1006169725859221505,@Bcd_Caroline @CedricArgh @NubianAngie C'est pas l'intention qui va les sauver
n,1006191151748141056,@Shemumehs @CedricArgh @NubianAngie C'est justement ça le problème.
n,1004437518937411584,@Bcd_Caroline @CedricArgh @NubianAngie Bah aider et dénoncer?
n,1004450012292698112,@laura_bes_ @CedricArgh @NubianAngie Nan mais... Le problème ce sont les intentions. Se foutre sur un RS en vantant des bonnes actions. Bref. https://t.co/fAAs97dXHh cette page illustre parfaitement le problème.
n,1006186869414158336,@Bcd_Caroline @laura_bes_ @CedricArgh @NubianAngie Mais tu fais comment de La pub pour que ton association puisse toucher un plus large public et donc aider encore mieux les personnes dans le besoin SANS POSTER DES PHOTO DE CE QUE TU BRANLES
n,1006046817879027712,@Bcd_Caroline @laura_bes_ @CedricArgh @NubianAngie T'en sais rien des intentions de chacun et chaque personnes est différentes.... tu ne peux pas mettre tout le monde dans le même sac...
n,1005796192759046146,@Bcd_Caroline @laura_bes_ @CedricArgh @NubianAngie Excellent 😂😂😂
n,1004661990579634176,@Bcd_Caroline @laura_bes_ @CedricArgh @NubianAngie Mdrrr c quoi cet insta la ?
n,1004670084898582528,@YaaahBitch @laura_bes_ @CedricArgh @NubianAngie Le meilleur qui soit. 👌
n,1004453642227847169,"@Bcd_Caroline @CedricArgh @NubianAngie Après une personne peut aussi mettre ses bonnes actions sur les RS dans le seul but d'inciter les autres à le faire ect.. Certes ce compte est incompréhensible vraiment, mais faut pas non plus mettre tout le monde da"
n,1006066722787479552,"@LESKRRRT @laura_bes_ @Bcd_Caroline @CedricArgh @NubianAngie Mais ferme ta gueule, tu vois du mal partout, sa sert a rien que tu parles tu restes fermer dans ton idée...."
n,1006058291175227392,@stilhsash @LESKRRRT @laura_bes_ @Bcd_Caroline @CedricArgh @NubianAngie Surtout que ds certains pays africains les habitants adorent être pris en photos. Une raison simple: ils n'ont pas de miroirs et ca leur permet de se voir
n,1004458218872102914,"@laura_bes_ @CedricArgh @NubianAngie Certes, mais le post original parle de ceux qui s'en vantent."
n,1004327708954890240,@NubianAngie Ce sont des pratiques que les autorités en Afrique doivent punir. Mais en Afrique on regarde faire.
n,1006216324593405953,@madciss @NubianAngie bah forcément qu’il laisse faire ils viennent aider ils vont pas empêcher au gens d’aider
n,1005919920754974724,@madciss @NubianAngie en fait les autorités devrait juste faire le boulot des humanitaires mais bon...
n,1005918434947928064,"@madciss @NubianAngie Ptdr j'ai des potes qui vont partir construire des maisons en Afrique parce que vos pays ont pas assez de frics ou s'en battent royalement les couilles, et les autorités devraient punir Ca ? Mdr ? Allez mangez vos morts bande de débi"
n,1005945540780097536,"@Bostarim @NubianAngie Qu,il garde ses constructions pour ses parents. N,importe quoi!!!!"
n,1005952554512060417,@madciss @NubianAngie Allez dire ça aux enfants et aux familles qui vont pouvoir les scolariser. Vous leur refuserez leur scolarité parce que ceux qui construisent leurs écoles sont blancs ? Pauvre idiot.
n,1006031037087002624,"@Bostarim @madciss @NubianAngie Laisse les, prends des photos. Eux on sait même pas s’ils envoient de l’argent pour aider leur propre pays"
n,1004328980525322240,@madciss Tu vois cela ne m’est pas venu à l’esprit tellement nous ne pouvons compter sur nos gouvernements .
n,1005192706216398850,@NubianAngie @madciss Ma foi vous êtes vraiment trop cons
n,1006105441942818816,@kabylote @NubianAngie @madciss On doit punir des gens qui se prennent en photos ????? Vous vous rendez compte de ce que vous dites ????
n,1006125840776794112,@Dom_Diesel93 @kabylote @NubianAngie Nos enfants ne sont pas des TROPHEES??
n,1006126248056315904,@Champagnemamie1 @kabylote @NubianAngie @madciss Tu as gagné un follower ! Je suis totalement d’accord
n,1006125689320468481,@Champagnemamie1 @Dom_Diesel93 @kabylote @NubianAngie Il faut arrêter d'exploiter les enfants en Afrique á travers des photos. Ce ne sont pas des trophées!!!! Peux tu faire ça sur d'autres cieux?Juste le bon sens.
n,1006127706101207040,@Champagnemamie1 @madciss @kabylote @NubianAngie Il a supprimé ...
n,1006130519841624065,@Dom_Diesel93 @madciss @kabylote @NubianAngie Il devait pas avoir de vrais arguments pour appuyer ces dires
n,1006132832203403264,@Champagnemamie1 @madciss @kabylote @NubianAngie Non mais même dans les pires dictatures on a jamais envisagé d'interdir aux gens de se prendre en photos ...
n,1006126654979235846,"@madciss @Champagnemamie1 @kabylote @NubianAngie Non mais le plus important c’est qu’ils aient reçu une aide , le reste est SECONDAIRE. Il y a beaucoup qui me deplaisent sur les RS c’est pas pour autant qu’il faut tout censurer !!!"
n,1006601827230650368,Belleville . Paris 2018 . Une petite fille de 8 ans voilée . 😳.
n,1006750402338082816,@MaitenaBiraben Et les viols de Telford t'en parles ?
n,1006750374475304960,@MaitenaBiraben Il faut sortir de votre monde des bisounours!!!! Moi j’en vois tous les jours et des femmes de plus en plus voilées!!! Voilà ce qui arrive à la  France avec la bien-pensance!!!
n,1006750174654488581,@MaitenaBiraben Belleville... territoire perdu de la république.
n,1006940245814857984,"@Footballogue @GillesFavard déjà le Qatar, les pots de vin ont dû couler à flot..."
n,1006940064495079040,"@Footballogue @GillesFavard nous avons évité le Maroc, une très bonne nouvelle"
n,1006939439338270976,@Footballogue La France qui votent pour le Maroc 🤙🏼👏🏽
n,1006907980464443008,@Footballogue Personne va comprendre quand ils vont jouer à 2h
n,1006901719970692992,@Footballogue @xNebsterr nickel les match a 2h du mat
n,1006903788853191040,@Revlss @Footballogue wayeee nsmm
n,1006891065553677952,@Footballogue @gabriel_TheCode Observons d'abord celle-ci #CDM2018
n,1006886137552670976,@Footballogue  https://t.co/PxPkMetgu3
n,1006882978373472000,@Footballogue Putain elle va être claquée cette CDM
n,1006875243959542016,@Footballogue Des horaires de NBA pour checker la coupe du monde ? 🤔😩
n,1006863129693868032,"@Footballogue @froms893 si vous etes encore la-bas...
Je sais ou je serais a ce moment la! 😉"
n,1006870149390066048,"@TomScro93 @Footballogue 😉 il y en a du temps en ""masse"" mais si va falloir suivre ca pour les billets 👍👍"
n,1006859715714994048,@Footballogue Vazi il fallait même pas se présenter contre les usa
n,1006858904716956032,"@Footballogue @GillesFavard - 3 pays
- 3 qualifiés ?
- 3 climats
- 4'000km entre 2 stades
- 2 pays qui ne sont pas des pays de foot 
- 48 pays qualifiés 
- Horaires pénalisant pour la moitié du monde
Après la Russie et le Qatar ça fait bcp.
Ils vont nous tuer la Coupe du Monde 😩😩😩😩"
n,1006863209272365056,@Methodmars @Footballogue @GillesFavard C'est vrai que le Maroc est tellement plus un pays de foot que les USA et le Mexique 😂😂😂 Tous vos joueurs sont binationaux et on appris à jouer en Europe flemme. 😂😂
n,1006892294111420032,"@RubisChocolat66 @Methodmars @Footballogue @GillesFavard Lol si tu venais voir tout les talents gâchés au maroc a cause de la pauvreté , toute la hype clncernant le derby casablancais qui nest meme pas un match de ucl ,les supporters et jen passe tu laurais fermer un peu 
Le maroc est clairement un pays de foot"
n,1006913498926993024,"@bena_mehdi @Methodmars @Footballogue @GillesFavard ""À cause de la pauvretér"" 

Et ça veut organiser une CDM 😂😂"
n,1006883709847571968,"@RubisChocolat66 @Methodmars @Footballogue @GillesFavard En plus les USA ont déjà organiser une coupe du monde, donc ils savent faire"
n,1006883576774909952,@RubisChocolat66 @Methodmars @Footballogue @GillesFavard t sérieux ?
n,1006861872300257024,@Methodmars @Footballogue @GillesFavard 2 pays qui ne sont pas des pays de foot ce n'est clairement pas un argument valable.
n,1006859849022439040,"@Methodmars @Footballogue @GillesFavard Y'a que les USA qui pourront imposer des trucs comme un Salary Cap, assainir les transferts, etc..."
n,1006862026390598016,@Pilonchamboon @Footballogue @GillesFavard Pas si sûr.....
n,1006859679555780992,"@Methodmars @Footballogue @GillesFavard Regardes les vidéos FIFA et football de @DidierRoustan . Y'a aussi Et Libuda s'en est allé. Le dernier Euro etait bien à chier aussi, mais c'est que le début :p

Par contre bizzarement, je pense que le foot mondial a besoin des Etats Unis."
n,1006861471345766016,"@Pilonchamboon @Footballogue @GillesFavard @DidierRoustan J'ai vu les vidéos du bon vieux @DidierRoustan ... 
On s'est passé des usa dans le foot depuis près d'un siècle et je pense que ça peut durer 😉
Après si ils peuvent faire avancer ce sport tan mieux mais j en doute..."
n,1006863302729888000,"@Methodmars Je sais pas mec, les ricains sont très bons pour structurer des sports qui partent en sucette. Et ils ont commencé à mettre leur nez dans le foot quand le Qatar leur a sucré la CDM 2022..."
N,1006866393122464000,@Pilonchamboon Voilà ! Quand ils ont perdu la CM et la qualification ils l ont eu mauvaises et ils ont remué la merde de la fifa mais sinon ils en auraient rajouté une couche bien puante... Après je pensais que tu parlais du bien qu'ils pourraient faire au niveau sportif.... D'où ma réponse
n,1006869453538291968,@Methodmars du point de vue Administro-sportif si tu préfères :p
n,1006856812564492032,@Footballogue trois pays super pleins de décalages horaire entres toutes les équipes bien jouer la fifa bande de nul ......
n,1006862865578459008,"@Mik2882 @Footballogue C'est le même fuseau horraire que celui de 2014 , donc parfait on aura pas des matchs à Midi 😂😂"
n,1006875205648739968,@RubisChocolat66 @Footballogue oui mais bien sur c vrai que les usa on juste un fuseau horaire........ et le canada pareil lol
n,1006856298187633024,@Footballogue @GillesFavard N'importe quoi c plus une coupe du monde ça
n,1006856098014514944,@Footballogue @SamyWacil t’es chaud ? Mdr
n,1006859304429916032,@willx75 @Footballogue Je prévois de toucher le smic en 2026
n,1006862344763462016,@SamyWacil @Footballogue Frere on sait tous qu'en 2026 tu finiras actionnaire majoritaire chez EA
n,1006864424228016000,@willx75 @Footballogue Mdr tu me surestimes
n,1006869084812775040,"@SamyWacil @Footballogue Mdrrr au contraire, ca commence avec un stage en secu info ( database) ca fini chez EA dans la division jeu de sport"
n,1006872385381961984,@willx75 @Footballogue Mdr déjà je fais rien en rapport avec DB moi conio 😂 #Lowkey 👀
n,1006855287557492992,@Footballogue Ça veut dire que ces 3 pays sont déjà qualifiés ?
n,1006858366835143040,@Belgetitude @Footballogue Yes
n,1006859143406326016,@Akron_Mrs @Belgetitude @Footballogue Combien de pays qualifiés pour la zone CONCACAF alors ?
n,1006870522972471040,@Fifty971 @Belgetitude @Footballogue Très bonne question et j'en ai aucune idée. ça va être un bordel surtout qu'il y aura une quarantaine de qualifiés et non 32 il me semble.
n,1006884228150284032,@Akron_Mrs @Fifty971 @Belgetitude @Footballogue 48 equipes  on aura des grosses afiche comme Canada jamaique 😂😂
n,1006855203969256960,@Footballogue Et les supporters feront comment si leur équipe joue un match au Canada et après au Mexique ? RIP le budget
n,1006862875351186944,"@Clem_mttz @Footballogue Bah deja au Qatar ça va être tendu d'aller voir les matchs avec le prix de l'hôtel etc Donc La j'imagine même pas , c limite une chance cette coupe du monde en Russie Pcq les 2 prochaines çà va être catastrophique"
n,1006855131474907008,@Footballogue Pff
n,1006854849416352000,@Footballogue Et donc krari les 3 équipes vont être qualifié d’office ? Y’a une équipe de foot au canada même ?
n,1006859278853070976,@BrayanRooney92i @Footballogue De toute facons sa sera une cdm a 48 equipes donc il l'aurait etait meme aux maroc...
n,1006861484905943040,"@M97V_ @Footballogue C’est probable mais on saura jamais, et le Canada a une équipe ou pas ?"
n,1006861836304765056,@BrayanRooney92i @Footballogue non mais peut etre en 2026. Le mexique et les usa en on une
n,1006862859593245056,@M97V_ @Footballogue Mais ça limite déjà de nombreuse place par rapport à la poule dans laquelle ces 3 equipes là auraient été
n,1006854837198381056,@Footballogue Super les déplacements ça va pas être trop le bordel. Un de ces quatres on va avoir une coupe du monde en Finlande et Australie
n,1006856718490402944,@LHClo @Footballogue Mdr la Russie c'est aussi grand que ces 3 pays réunis et je pense qu'ils feront en sorte que les equipes n'aient pas trop a se deplacer
n,1006854639126482944,@Footballogue Le Maroc avait ts ls atouts pr organisé la CDM 2026 sauf un gros lobbying voilà le souci. C’est dommage pour le foot encore
h,1006889096114070016,@KABAAMADOU86 @Footballogue Les marocains ne t'aiment pas et tu les supportes sale negre !! Eux ils vont jamais défendre les pays africains comme le Sénégal etc mais vous vous êtes la à lécher leurs culs
h,1006895504502882048,@Paulthatboy @Footballogue @Paulthatboy écoute moi de 1 je t’en merde mais royalement de 2 j’ai rien à foutre de ton analyse à la con de 3 ne me mets pas ds ton ignorance ok. Ds enfoirer de ton genre polluent le net et S’il y’a bien un sale negre ici c’est bien toi. Tu sais pas argumenter mais Ça insulte
h,1006940180836740992,@KABAAMADOU86 @Footballogue C'est pourquoi les arabes vont toujours te cracher dessus imbécile de salé negre
n,1006863049926610944,@KABAAMADOU86 @Footballogue Non du tout il lui manque le soutien des autres pays mais c’est pas tout la sécurité les hôpitaux les voies de transport train tram métro l’es autoroute etc c’est pas juste prévoir de construire quelques stades.
n,1006886930007691008,@0no_one0 @Footballogue Arrêtez un peu je suis pas marocain mais je vais au Maroc tout le temps parler de manque d’infrastructures c’ du n’importe quoi. Le plan vision 2010 a été lancé devant moi et le plan vision 2020 aussi avec des stations balnéaires un peu partout donc le Maroc a ls infrastructures
n,1006888409158254976,@KABAAMADOU86 @Footballogue Et vu le contexte de ces derniers temps. La moitié des supporters ne sont pas intéressé à aller dans un pays musulman par ignorance bcp pense que c’est comme dans tous les pays extrêmes
